player_name,player_id,timeframe,aLevel,Age,TeamName,error
Brooks Raley,sa501562,last_30,AAA,37.0,NYM (AAA),Total row not found (advanced) | Total row not found (standard)
Kyle Gibson,sa500733,last_15,AAA,37.0,- - -,Total row not found (advanced) | Total row not found (standard)
Brooks Raley,sa501562,last_15,AAA,37.0,NYM (AAA),Total row not found (advanced) | Total row not found (standard)
Tyler Matzek,sa500725,last_60,AAA,34.0,NYY (AAA),Total row not found (advanced) | Total row not found (standard)
Kyle Gibson,sa500733,last_60,AAA,37.0,- - -,Total row not found (advanced) | Total row not found (standard)
Kyle Gibson,sa500733,last_45,AAA,37.0,- - -,Total row not found (advanced) | Total row not found (standard)
Tyler Matzek,sa500725,last_15,AAA,34.0,NYY (AAA),Total row not found (advanced) | Total row not found (standard)
Kyle Gibson,sa500733,last_30,AAA,37.0,- - -,Total row not found (advanced) | Total row not found (standard)
Tyler Matzek,sa500725,last_45,AAA,34.0,NYY (AAA),Total row not found (advanced) | Total row not found (standard)
Tyler Matzek,sa500725,last_30,AAA,34.0,NYY (AAA),Total row not found (advanced) | Total row not found (standard)
Shelby Miller,sa500730,last_15,AAA,34.0,MIL (AAA),Total row not found (advanced) | Total row not found (standard)
Michael Tonkin,sa455561,last_15,AAA,35.0,MIN (AAA),Total row not found (advanced) | Total row not found (standard)
Scott Alexander,sa526516,last_45,AAA,35.0,SFG (AAA),Total row not found (advanced) | Total row not found (standard)
Andrew Bellatti,sa501686,last_15,AAA,33.0,SDP (AAA),Total row not found (advanced) | Total row not found (standard)
Andrew Bellatti,sa501686,last_45,AAA,33.0,SDP (AAA),Total row not found (advanced) | Total row not found (standard)
Andrew Bellatti,sa501686,last_30,AAA,33.0,SDP (AAA),Total row not found (advanced) | Total row not found (standard)
Chasen Shreve,sa549074,last_60,AAA,34.0,ATL (AAA),Total row not found (advanced) | Total row not found (standard)
Chasen Shreve,sa549074,last_15,AAA,34.0,ATL (AAA),Total row not found (advanced) | Total row not found (standard)
Chasen Shreve,sa549074,last_30,AAA,34.0,ATL (AAA),Total row not found (advanced) | Total row not found (standard)
Chasen Shreve,sa549074,last_45,AAA,34.0,ATL (AAA),Total row not found (advanced) | Total row not found (standard)
Michael Tonkin,sa455561,last_45,AAA,35.0,MIN (AAA)," | HTTPSConnectionPool(host='www.fangraphs.com', port=443): Read timed out. (read timeout=10)"
Scott Alexander,sa526516,last_30,AAA,35.0,SFG (AAA),"Total row not found (advanced) | HTTPSConnectionPool(host='www.fangraphs.com', port=443): Read timed out. (read timeout=10)"
David Buchanan,sa501549,last_30,AAA,36.0,TEX (AAA),Total row not found (advanced) | Total row not found (standard)
David Buchanan,sa501549,last_15,AAA,36.0,TEX (AAA),Total row not found (advanced) | Total row not found (standard)
David Buchanan,sa501549,last_60,AAA,36.0,TEX (AAA),Total row not found (advanced) | Total row not found (standard)
David Buchanan,sa501549,last_45,AAA,36.0,TEX (AAA),Total row not found (advanced) | Total row not found (standard)
Andrew Bellatti,sa501686,last_60,AAA,33.0,SDP (AAA),"HTTPSConnectionPool(host='www.fangraphs.com', port=443): Read timed out. (read timeout=10) | Total row not found (standard)"
Chris Sale,sa392121,last_15,AAA,36.0,ATL (AAA),"HTTPSConnectionPool(host='www.fangraphs.com', port=443): Read timed out. (read timeout=10) | "
Chris Sale,sa392121,last_45,AAA,36.0,ATL (AAA),"HTTPSConnectionPool(host='www.fangraphs.com', port=443): Read timed out. (read timeout=10) | "
Erasmo Ramírez,sa504792,last_15,AAA,35.0,MIN (AAA),"HTTPSConnectionPool(host='www.fangraphs.com', port=443): Read timed out. (read timeout=10) | Total row not found (standard)"
Scott Alexander,sa526516,last_15,AAA,35.0,SFG (AAA),"HTTPSConnectionPool(host='www.fangraphs.com', port=443): Read timed out. (read timeout=10) | Total row not found (standard)"
Vince Velasquez,sa548239,last_15,AAA,33.0,CLE (AAA),Total row not found (advanced) | Total row not found (standard)
Drew Pomeranz,sa390654,last_45,AAA,36.0,SEA (AAA),Total row not found (advanced) | Total row not found (standard)
Drew Pomeranz,sa390654,last_30,AAA,36.0,SEA (AAA),Total row not found (advanced) | Total row not found (standard)
Drew Pomeranz,sa390654,last_60,AAA,36.0,SEA (AAA),Total row not found (advanced) | Total row not found (standard)
Drew Pomeranz,sa390654,last_15,AAA,36.0,SEA (AAA),Total row not found (advanced) | Total row not found (standard)
José Ureña,sa506871,last_15,AAA,33.0,- - -,Total row not found (advanced) | Total row not found (standard)
Noah Syndergaard,sa548169,last_15,AAA,32.0,CHW (AAA),Total row not found (advanced) | Total row not found (standard)
Héctor Neris,sa550523,last_60,AAA,36.0,LAA (AAA),Total row not found (advanced) | Total row not found (standard)
Chris Sale,sa392121,last_60,AAA,36.0,ATL (AAA),"HTTPSConnectionPool(host='www.fangraphs.com', port=443): Read timed out. (read timeout=10) | "
Héctor Neris,sa550523,last_30,AAA,36.0,LAA (AAA),Total row not found (advanced) | Total row not found (standard)
Héctor Neris,sa550523,last_45,AAA,36.0,LAA (AAA),Total row not found (advanced) | Total row not found (standard)
Héctor Neris,sa550523,last_15,AAA,36.0,LAA (AAA),Total row not found (advanced) | Total row not found (standard)
Jacob Barnes,sa579271,last_30,AAA,35.0,TOR (AAA),Total row not found (advanced) | Total row not found (standard)
Jacob Barnes,sa579271,last_15,AAA,35.0,TOR (AAA),Total row not found (advanced) | Total row not found (standard)
Adrian Houser,sa597779,last_45,AAA,32.0,TEX (AAA),Total row not found (advanced) | Total row not found (standard)
Adrian Houser,sa597779,last_60,AAA,32.0,TEX (AAA),Total row not found (advanced) | Total row not found (standard)
Adrian Houser,sa597779,last_15,AAA,32.0,TEX (AAA),Total row not found (advanced) | Total row not found (standard)
Adrian Houser,sa597779,last_30,AAA,32.0,TEX (AAA),Total row not found (advanced) | Total row not found (standard)
Blake Treinen,sa549672,last_30,AAA,37.0,LAD (AAA),Total row not found (advanced) | Total row not found (standard)
Blake Treinen,sa549672,last_15,AAA,37.0,LAD (AAA),Total row not found (advanced) | Total row not found (standard)
Andrew Kittredge,sa577676,last_45,AAA,35.0,BAL (AAA),Total row not found (advanced) | Total row not found (standard)
Burch Smith,sa503824,last_15,AAA,35.0,PIT (AAA),Total row not found (advanced) | Total row not found (standard)
Andrew Kittredge,sa577676,last_30,AAA,35.0,BAL (AAA),Total row not found (advanced) | Total row not found (standard)
Joe Ross,sa597788,last_15,AAA,32.0,PHI (AAA),Total row not found (advanced) | Total row not found (standard)
Andrew Chafin,sa597763,last_60,AAA,35.0,DET (AAA),Total row not found (advanced) | Total row not found (standard)
Andrew Chafin,sa597763,last_30,AAA,35.0,DET (AAA),Total row not found (advanced) | Total row not found (standard)
Colten Brewer,sa597829,last_45,AAA,32.0,NYY (AAA),Total row not found (advanced) | Total row not found (standard)
Andrew Chafin,sa597763,last_45,AAA,35.0,DET (AAA),Total row not found (advanced) | Total row not found (standard)
Andrew Chafin,sa597763,last_15,AAA,35.0,DET (AAA),Total row not found (advanced) | Total row not found (standard)
Burch Smith,sa503824,last_30,AAA,35.0,PIT (AAA),Total row not found (advanced) | Total row not found (standard)
John Brebbia,sa577972,last_30,AAA,35.0,- - -," | HTTPSConnectionPool(host='www.fangraphs.com', port=443): Read timed out. (read timeout=10)"
Colten Brewer,sa597829,last_30,AAA,32.0,NYY (AAA),Total row not found (advanced) | Total row not found (standard)
John Brebbia,sa577972,last_60,AAA,35.0,- - -," | HTTPSConnectionPool(host='www.fangraphs.com', port=443): Read timed out. (read timeout=10)"
Colten Brewer,sa597829,last_15,AAA,32.0,NYY (AAA),Total row not found (advanced) | Total row not found (standard)
Andrew Kittredge,sa577676,last_60,AAA,35.0,BAL (AAA),Total row not found (advanced) | Total row not found (standard)
Anthony DeSclafani,sa455459,last_60,AAA,35.0,NYY (AAA),Total row not found (advanced) | Total row not found (standard)
Anthony DeSclafani,sa455459,last_15,AAA,35.0,NYY (AAA),Total row not found (advanced) | Total row not found (standard)
Andrew Kittredge,sa577676,last_15,AAA,35.0,BAL (AAA),Total row not found (advanced) | Total row not found (standard)
Yu Darvish,sa379610,last_45,AAA,38.0,SDP (AAA),Total row not found (advanced) | Total row not found (standard)
Yu Darvish,sa379610,last_30,AAA,38.0,SDP (AAA),Total row not found (advanced) | Total row not found (standard)
Yu Darvish,sa379610,last_15,AAA,38.0,SDP (AAA),Total row not found (advanced) | Total row not found (standard)
Anthony DeSclafani,sa455459,last_45,AAA,35.0,NYY (AAA),Total row not found (advanced) | Total row not found (standard)
Anthony DeSclafani,sa455459,last_30,AAA,35.0,NYY (AAA),Total row not found (advanced) | Total row not found (standard)
Colten Brewer,sa597829,last_60,AAA,32.0,NYY (AAA),Total row not found (advanced) | Total row not found (standard)
Derek Law,sa502368,last_45,AAA,34.0,WSN (AAA),Total row not found (advanced) | Total row not found (standard)
Yu Darvish,sa379610,last_60,AAA,38.0,SDP (AAA),Total row not found (advanced) | Total row not found (standard)
Danny Coulombe,sa455412,last_30,AAA,35.0,MIN (AAA),Total row not found (advanced) | Total row not found (standard)
Danny Coulombe,sa455412,last_45,AAA,35.0,MIN (AAA),Total row not found (advanced) | Total row not found (standard)
Derek Law,sa502368,last_15,AAA,34.0,WSN (AAA),Total row not found (advanced) | Total row not found (standard)
Derek Law,sa502368,last_30,AAA,34.0,WSN (AAA),Total row not found (advanced) | Total row not found (standard)
Danny Coulombe,sa455412,last_15,AAA,35.0,MIN (AAA),Total row not found (advanced) | Total row not found (standard)
Danny Coulombe,sa455412,last_60,AAA,35.0,MIN (AAA),Total row not found (advanced) | Total row not found (standard)
Dylan Floro,sa502066,last_30,AAA,34.0,OAK (AAA),Total row not found (advanced) | Total row not found (standard)
Dylan Floro,sa502066,last_60,AAA,34.0,OAK (AAA),Total row not found (advanced) | Total row not found (standard)
Dylan Floro,sa502066,last_15,AAA,34.0,OAK (AAA),Total row not found (advanced) | Total row not found (standard)
Dylan Floro,sa502066,last_45,AAA,34.0,OAK (AAA),Total row not found (advanced) | Total row not found (standard)
Blake Snell,sa597786,last_15,AAA,32.0,LAD (AAA),Total row not found (advanced) | Total row not found (standard)
Jack López,sa598270,last_45,AAA,32.0,SEA (AAA),Total row not found (advanced) | Total row not found (standard)
Jack López,sa598270,last_30,AAA,32.0,SEA (AAA),Total row not found (advanced) | Total row not found (standard)
Jack López,sa598270,last_15,AAA,32.0,SEA (AAA),Total row not found (advanced) | Total row not found (standard)
JT Chargois,sa621373,last_60,AAA,34.0,TEX (AAA),Total row not found (advanced) | Total row not found (standard)
JT Chargois,sa621373,last_45,AAA,34.0,TEX (AAA),Total row not found (advanced) | Total row not found (standard)
JT Chargois,sa621373,last_30,AAA,34.0,TEX (AAA),Total row not found (advanced) | Total row not found (standard)
JT Chargois,sa621373,last_15,AAA,34.0,TEX (AAA),Total row not found (advanced) | Total row not found (standard)
Austin Adams,sa658119,last_15,AAA,34.0,BOS (AAA),Total row not found (advanced) | Total row not found (standard)
Paul Sewald,sa658150,last_45,AAA,35.0,CLE (AAA),Total row not found (advanced) | Total row not found (standard)
Paul Sewald,sa658150,last_30,AAA,35.0,CLE (AAA),Total row not found (advanced) | Total row not found (standard)
Paul Sewald,sa658150,last_15,AAA,35.0,CLE (AAA),Total row not found (advanced) | Total row not found (standard)
Chris Flexen,sa658306,last_45,AAA,30.0,CHC (AAA),Total row not found (advanced) | Total row not found (standard)
Chris Flexen,sa658306,last_30,AAA,30.0,CHC (AAA),Total row not found (advanced) | Total row not found (standard)
Chris Flexen,sa658306,last_60,AAA,30.0,CHC (AAA),Total row not found (advanced) | Total row not found (standard)
Chris Flexen,sa658306,last_15,AAA,30.0,CHC (AAA),Total row not found (advanced) | Total row not found (standard)
Dietrich Enns,sa579749,last_15,AAA,34.0,DET (AAA),Total row not found (advanced) | Total row not found (standard)
Dietrich Enns,sa579749,last_45,AAA,34.0,DET (AAA),Total row not found (advanced) | Total row not found (standard)
Dietrich Enns,sa579749,last_60,AAA,34.0,DET (AAA),Total row not found (advanced) | Total row not found (standard)
Albert Almora Jr.,sa657859,last_15,AAA,31.0,ARI (AAA),Total row not found (advanced) | Total row not found (standard)
Dietrich Enns,sa579749,last_30,AAA,34.0,DET (AAA),Total row not found (advanced) | Total row not found (standard)
Frankie Montas,sa551258,last_60,AAA,32.0,NYM (AAA),Total row not found (advanced) | Total row not found (standard)
Frankie Montas,sa551258,last_30,AAA,32.0,NYM (AAA),Total row not found (advanced) | Total row not found (standard)
Frankie Montas,sa551258,last_45,AAA,32.0,NYM (AAA),Total row not found (advanced) | Total row not found (standard)
Frankie Montas,sa551258,last_15,AAA,32.0,NYM (AAA),Total row not found (advanced) | Total row not found (standard)
Ty Blach,sa658009,last_30,AAA,34.0,TEX (AAA),Total row not found (advanced) | Total row not found (standard)
Ty Blach,sa658009,last_15,AAA,34.0,TEX (AAA),Total row not found (advanced) | Total row not found (standard)
Tyler Glasnow,sa597835,last_45,AAA,31.0,LAD (AAA),Total row not found (advanced) | Total row not found (standard)
Tyler Glasnow,sa597835,last_30,AAA,31.0,LAD (AAA),Total row not found (advanced) | Total row not found (standard)
Tyler Glasnow,sa597835,last_15,AAA,31.0,LAD (AAA),Total row not found (advanced) | Total row not found (standard)
Amir Garrett,sa599236,last_15,AAA,33.0,TOR (AAA),Total row not found (advanced) | Total row not found (standard)
Jackson Stephens,sa658342,last_15,AAA,31.0,ATL (AAA),Total row not found (advanced) | Total row not found (standard)
J.B. Wendelken,sa658247,last_15,AAA,32.0,SDP (AAA),Total row not found (advanced) | Total row not found (standard)
Keone Kela,sa602412,last_60,AAA,32.0,CHW (AAA),Total row not found (advanced) | Total row not found (standard)
Keone Kela,sa602412,last_15,AAA,32.0,CHW (AAA),Total row not found (advanced) | Total row not found (standard)
Keone Kela,sa602412,last_45,AAA,32.0,CHW (AAA),Total row not found (advanced) | Total row not found (standard)
Keone Kela,sa602412,last_30,AAA,32.0,CHW (AAA),Total row not found (advanced) | Total row not found (standard)
Paul Blackburn,sa657872,last_15,AAA,31.0,NYM (AAA),Total row not found (advanced) | Total row not found (standard)
Dylan Covey,sa548176,last_60,AAA,33.0,ATL (AAA),Total row not found (advanced) | Total row not found (standard)
Dylan Covey,sa548176,last_45,AAA,33.0,ATL (AAA),Total row not found (advanced) | Total row not found (standard)
Dylan Covey,sa548176,last_30,AAA,33.0,ATL (AAA),Total row not found (advanced) | Total row not found (standard)
Dylan Covey,sa548176,last_15,AAA,33.0,ATL (AAA),Total row not found (advanced) | Total row not found (standard)
Sam Moll,sa709023,last_15,AAA,33.0,CIN (AAA),Total row not found (advanced) | Total row not found (standard)
Sam Moll,sa709023,last_45,AAA,33.0,CIN (AAA),Total row not found (advanced) | Total row not found (standard)
Sam Moll,sa709023,last_30,AAA,33.0,CIN (AAA),Total row not found (advanced) | Total row not found (standard)
Jon Gray,sa549112,last_15,AAA,33.0,TEX (AAA),Total row not found (advanced) | Total row not found (standard)
Jon Gray,sa549112,last_30,AAA,33.0,TEX (AAA),Total row not found (advanced) | Total row not found (standard)
Chad Kuhl,sa737891,last_15,AAA,32.0,ATL (AAA),Total row not found (advanced) | Total row not found (standard)
Chad Kuhl,sa737891,last_60,AAA,32.0,ATL (AAA),Total row not found (advanced) | Total row not found (standard)
Chad Kuhl,sa737891,last_30,AAA,32.0,ATL (AAA),Total row not found (advanced) | Total row not found (standard)
Chad Kuhl,sa737891,last_45,AAA,32.0,ATL (AAA),Total row not found (advanced) | Total row not found (standard)
Trevor Gott,sa621611,last_15,AAA,32.0,SEA (AAA),Total row not found (advanced) | Total row not found (standard)
Alan Busenitz,sa738393,last_30,AAA,34.0,CIN (AAA),Total row not found (advanced) | Total row not found (standard)
Alan Busenitz,sa738393,last_45,AAA,34.0,CIN (AAA),Total row not found (advanced) | Total row not found (standard)
Alan Busenitz,sa738393,last_60,AAA,34.0,CIN (AAA),Total row not found (advanced) | Total row not found (standard)
Alan Busenitz,sa738393,last_15,AAA,34.0,CIN (AAA),Total row not found (advanced) | Total row not found (standard)
Lucas Giolito,sa657908,last_60,AAA,30.0,BOS (AAA),Total row not found (advanced) | Total row not found (standard)
Lucas Giolito,sa657908,last_15,AAA,30.0,BOS (AAA),Total row not found (advanced) | Total row not found (standard)
Lucas Giolito,sa657908,last_45,AAA,30.0,BOS (AAA),Total row not found (advanced) | Total row not found (standard)
Lucas Giolito,sa657908,last_30,AAA,30.0,BOS (AAA),Total row not found (advanced) | Total row not found (standard)
Miguel Castro,sa660043,last_30,AAA,30.0,HOU (AAA),Total row not found (advanced) | Total row not found (standard)
Rob Kaminsky,sa737532,last_45,AAA,30.0,STL (AAA),Total row not found (advanced) | Total row not found (standard)
Kendall Graveman,sa621489,last_15,AAA,34.0,ARI (AAA),Total row not found (advanced) | Total row not found (standard)
Miguel Castro,sa660043,last_60,AAA,30.0,HOU (AAA),Total row not found (advanced) | Total row not found (standard)
Rob Kaminsky,sa737532,last_60,AAA,30.0,STL (AAA),Total row not found (advanced) | Total row not found (standard)
Miguel Castro,sa660043,last_15,AAA,30.0,HOU (AAA),Total row not found (advanced) | Total row not found (standard)
Rob Kaminsky,sa737532,last_15,AAA,30.0,STL (AAA),Total row not found (advanced) | Total row not found (standard)
Kendall Graveman,sa621489,last_45,AAA,34.0,ARI (AAA),Total row not found (advanced) | Total row not found (standard)
Kendall Graveman,sa621489,last_30,AAA,34.0,ARI (AAA),Total row not found (advanced) | Total row not found (standard)
Miguel Castro,sa660043,last_45,AAA,30.0,HOU (AAA),Total row not found (advanced) | Total row not found (standard)
Rob Kaminsky,sa737532,last_30,AAA,30.0,STL (AAA),Total row not found (advanced) | Total row not found (standard)
Brady Feigl,sa824867,last_30,AAA,34.0,MIN (AAA),Total row not found (advanced) | Total row not found (standard)
Brady Feigl,sa824867,last_45,AAA,34.0,MIN (AAA),Total row not found (advanced) | Total row not found (standard)
Sean Manaea,sa709610,last_30,AAA,33.0,NYM (AAA),Total row not found (advanced) | Total row not found (standard)
Brady Feigl,sa824867,last_15,AAA,34.0,MIN (AAA),Total row not found (advanced) | Total row not found (standard)
Sean Manaea,sa709610,last_45,AAA,33.0,NYM (AAA),Total row not found (advanced) | Total row not found (standard)
Brady Feigl,sa824867,last_60,AAA,34.0,MIN (AAA),Total row not found (advanced) | Total row not found (standard)
Sean Manaea,sa709610,last_15,AAA,33.0,NYM (AAA),Total row not found (advanced) | Total row not found (standard)
John Curtiss,sa599322,last_30,AAA,32.0,ARI (AAA),Total row not found (advanced) | Total row not found (standard)
Brandon Leibrandt,sa602915,last_60,AAA,32.0,NYY (AAA),Total row not found (advanced) | Total row not found (standard)
John Curtiss,sa599322,last_45,AAA,32.0,ARI (AAA),Total row not found (advanced) | Total row not found (standard)
Brandon Leibrandt,sa602915,last_30,AAA,32.0,NYY (AAA),Total row not found (advanced) | Total row not found (standard)
Brandon Leibrandt,sa602915,last_15,AAA,32.0,NYY (AAA),Total row not found (advanced) | Total row not found (standard)
John Curtiss,sa599322,last_15,AAA,32.0,ARI (AAA),Total row not found (advanced) | Total row not found (standard)
Brandon Leibrandt,sa602915,last_45,AAA,32.0,NYY (AAA),Total row not found (advanced) | Total row not found (standard)
Brandon Woodruff,sa597893,last_30,AAA,32.0,MIL (AAA),Total row not found (advanced) | Total row not found (standard)
Brandon Woodruff,sa597893,last_15,AAA,32.0,MIL (AAA),Total row not found (advanced) | Total row not found (standard)
Brandon Woodruff,sa597893,last_45,AAA,32.0,MIL (AAA),Total row not found (advanced) | Total row not found (standard)
Justin Anderson,sa829323,last_15,AAA,32.0,CHW (AAA),Total row not found (advanced) | Total row not found (standard)
Justin Anderson,sa829323,last_30,AAA,32.0,CHW (AAA),Total row not found (advanced) | Total row not found (standard)
Ryan Borucki,sa658266,last_15,AAA,31.0,PIT (AAA),Total row not found (advanced) | Total row not found (standard)
Scott Blewett,sa828695,last_60,AAA,29.0,MIN (AAA),Total row not found (advanced) | Total row not found (standard)
Scott Blewett,sa828695,last_45,AAA,29.0,MIN (AAA),Total row not found (advanced) | Total row not found (standard)
Scott Blewett,sa828695,last_15,AAA,29.0,MIN (AAA),Total row not found (advanced) | Total row not found (standard)
Scott Blewett,sa828695,last_30,AAA,29.0,MIN (AAA),Total row not found (advanced) | Total row not found (standard)
Luis Guillorme,sa737882,last_45,AAA,30.0,HOU (AAA),Total row not found (advanced) | Total row not found (standard)
Luis Guillorme,sa737882,last_30,AAA,30.0,HOU (AAA),Total row not found (advanced) | Total row not found (standard)
Luis Guillorme,sa737882,last_60,AAA,30.0,HOU (AAA),Total row not found (advanced) | Total row not found (standard)
Luis Guillorme,sa737882,last_15,AAA,30.0,HOU (AAA),Total row not found (advanced) | Total row not found (standard)
Austin Gomber,sa827376,last_60,AAA,31.0,COL (AAA),Total row not found (advanced) | Total row not found (standard)
Austin Gomber,sa827376,last_30,AAA,31.0,COL (AAA),Total row not found (advanced) | Total row not found (standard)
Austin Gomber,sa827376,last_45,AAA,31.0,COL (AAA),Total row not found (advanced) | Total row not found (standard)
Erik Swanson,sa829145,last_30,AAA,31.0,TOR (AAA),Total row not found (advanced) | Total row not found (standard)
Erik Swanson,sa829145,last_60,AAA,31.0,TOR (AAA),Total row not found (advanced) | Total row not found (standard)
Erik Swanson,sa829145,last_15,AAA,31.0,TOR (AAA),Total row not found (advanced) | Total row not found (standard)
Erik Swanson,sa829145,last_45,AAA,31.0,TOR (AAA),Total row not found (advanced) | Total row not found (standard)
J.P. Feyereisen,sa829227,last_45,AAA,32.0,- - -,Total row not found (advanced) | Total row not found (standard)
J.P. Feyereisen,sa829227,last_60,AAA,32.0,- - -,Total row not found (advanced) | Total row not found (standard)
J.P. Feyereisen,sa829227,last_15,AAA,32.0,- - -,Total row not found (advanced) | Total row not found (standard)
Austin Gomber,sa827376,last_15,AAA,31.0,COL (AAA),Total row not found (advanced) | Total row not found (standard)
J.P. Feyereisen,sa829227,last_30,AAA,32.0,- - -,Total row not found (advanced) | Total row not found (standard)
Jeff Brigham,sa828882,last_30,AAA,33.0,ARI (AAA),Total row not found (advanced) | Total row not found (standard)
Jeff Brigham,sa828882,last_15,AAA,33.0,ARI (AAA),Total row not found (advanced) | Total row not found (standard)
Touki Toussaint,sa828666,last_15,AAA,29.0,LAA (AAA),Total row not found (advanced) | Total row not found (standard)
Touki Toussaint,sa828666,last_30,AAA,29.0,LAA (AAA),Total row not found (advanced) | Total row not found (standard)
Eddy Alvarez,sa806877,last_30,AAA,35.0,ATL (AAA),Total row not found (advanced) | Total row not found (standard)
Eddy Alvarez,sa806877,last_15,AAA,35.0,ATL (AAA),Total row not found (advanced) | Total row not found (standard)
Tyler Beede,sa597784,last_45,AAA,32.0,MIN (AAA),Total row not found (advanced) | Total row not found (standard)
Eddy Alvarez,sa806877,last_45,AAA,35.0,ATL (AAA),Total row not found (advanced) | Total row not found (standard)
Tyler Beede,sa597784,last_60,AAA,32.0,MIN (AAA),Total row not found (advanced) | Total row not found (standard)
Tyler Beede,sa597784,last_15,AAA,32.0,MIN (AAA),Total row not found (advanced) | Total row not found (standard)
Sean Reid-Foley,sa828690,last_30,AAA,29.0,- - -,Total row not found (advanced) | Total row not found (standard)
Tyler Beede,sa597784,last_30,AAA,32.0,MIN (AAA),Total row not found (advanced) | Total row not found (standard)
Sean Reid-Foley,sa828690,last_15,AAA,29.0,- - -,Total row not found (advanced) | Total row not found (standard)
Austin Davis,sa829035,last_60,AAA,32.0,SDP (AAA),Total row not found (advanced) | Total row not found (standard)
Austin Davis,sa829035,last_30,AAA,32.0,SDP (AAA),Total row not found (advanced) | Total row not found (standard)
Austin Davis,sa829035,last_15,AAA,32.0,SDP (AAA),Total row not found (advanced) | Total row not found (standard)
Austin Davis,sa829035,last_45,AAA,32.0,SDP (AAA),Total row not found (advanced) | Total row not found (standard)
Ranger Suárez,sa659551,last_45,AAA,29.0,PHI (AAA),Total row not found (advanced) | Total row not found (standard)
Ranger Suárez,sa659551,last_15,AAA,29.0,PHI (AAA),Total row not found (advanced) | Total row not found (standard)
Ranger Suárez,sa659551,last_30,AAA,29.0,PHI (AAA),Total row not found (advanced) | Total row not found (standard)
Jalen Beeks,sa827439,last_15,AAA,31.0,ARI (AAA),Total row not found (advanced) | Total row not found (standard)
Ranger Suárez,sa659551,last_60,AAA,29.0,PHI (AAA),Total row not found (advanced) | Total row not found (standard)
Matt Gage,sa827398,last_30,AAA,32.0,- - -,Total row not found (advanced) | Total row not found (standard)
Matt Gage,sa827398,last_15,AAA,32.0,- - -,Total row not found (advanced) | Total row not found (standard)
Jonathan Hernández,sa737482,last_45,AAA,28.0,TBR (AAA),Total row not found (advanced) | Total row not found (standard)
Jonathan Hernández,sa737482,last_60,AAA,28.0,TBR (AAA),Total row not found (advanced) | Total row not found (standard)
Jonathan Hernández,sa737482,last_15,AAA,28.0,TBR (AAA),Total row not found (advanced) | Total row not found (standard)
Jonathan Hernández,sa737482,last_30,AAA,28.0,TBR (AAA),Total row not found (advanced) | Total row not found (standard)
Albert Abreu,sa828366,last_15,AAA,29.0,CIN (AAA),Total row not found (advanced) | Total row not found (standard)
Albert Abreu,sa828366,last_30,AAA,29.0,CIN (AAA),Total row not found (advanced) | Total row not found (standard)
Albert Abreu,sa828366,last_45,AAA,29.0,CIN (AAA),Total row not found (advanced) | Total row not found (standard)
Albert Abreu,sa828366,last_60,AAA,29.0,CIN (AAA),Total row not found (advanced) | Total row not found (standard)
Diego Castillo,sa822882,last_60,AAA,31.0,COL (AAA),Total row not found (advanced) | Total row not found (standard)
Diego Castillo,sa822882,last_30,AAA,31.0,COL (AAA),Total row not found (advanced) | Total row not found (standard)
Diego Castillo,sa822882,last_15,AAA,31.0,COL (AAA),Total row not found (advanced) | Total row not found (standard)
Diego Castillo,sa822882,last_45,AAA,31.0,COL (AAA),Total row not found (advanced) | Total row not found (standard)
Ryan Burr,sa658938,last_45,AAA,31.0,TOR (AAA),Total row not found (advanced) | Total row not found (standard)
Ryan Burr,sa658938,last_30,AAA,31.0,TOR (AAA),Total row not found (advanced) | Total row not found (standard)
Ryan Burr,sa658938,last_15,AAA,31.0,TOR (AAA),Total row not found (advanced) | Total row not found (standard)
Cristian Javier,sa874816,last_15,AAA,28.0,HOU (AAA),Total row not found (advanced) | Total row not found (standard)
Taylor Clarke,sa874810,last_60,AAA,32.0,KCR (AAA),Total row not found (advanced) | Total row not found (standard)
Taylor Clarke,sa874810,last_45,AAA,32.0,KCR (AAA),Total row not found (advanced) | Total row not found (standard)
Taylor Clarke,sa874810,last_30,AAA,32.0,KCR (AAA),Total row not found (advanced) | Total row not found (standard)
Taylor Clarke,sa874810,last_15,AAA,32.0,KCR (AAA),Total row not found (advanced) | Total row not found (standard)
Jose Cuas,sa658962,last_15,AAA,31.0,PHI (AAA),Total row not found (advanced) | Total row not found (standard)
Evan Phillips,sa658921,last_60,AAA,30.0,LAD (AAA),Total row not found (advanced) | Total row not found (standard)
Evan Phillips,sa658921,last_30,AAA,30.0,LAD (AAA),Total row not found (advanced) | Total row not found (standard)
Evan Phillips,sa658921,last_45,AAA,30.0,LAD (AAA),Total row not found (advanced) | Total row not found (standard)
Angel Perdomo,sa658084,last_60,AAA,31.0,OAK (AAA),Total row not found (advanced) | Total row not found (standard)
Angel Perdomo,sa658084,last_45,AAA,31.0,OAK (AAA),Total row not found (advanced) | Total row not found (standard)
Angel Perdomo,sa658084,last_15,AAA,31.0,OAK (AAA),Total row not found (advanced) | Total row not found (standard)
Evan Phillips,sa658921,last_15,AAA,30.0,LAD (AAA),Total row not found (advanced) | Total row not found (standard)
Angel Perdomo,sa658084,last_30,AAA,31.0,OAK (AAA),Total row not found (advanced) | Total row not found (standard)
Patrick Weigel,sa829466,last_45,AAA,30.0,WSN (AAA),Total row not found (advanced) | Total row not found (standard)
